City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
395,Ouro Preto Do Oeste,BR,2020-10-31 15:50:25,-10.75,-62.22,78.76,65,100,5.77
396,Kolyvan,RU,2020-10-31 15:50:25,55.31,82.74,33.8,95,90,6.71
397,Agadez,NE,2020-10-31 15:50:25,19.75,10.25,81.59,16,0,8.43
398,Laguna,US,2020-10-31 15:49:13,38.42,-121.42,48.2,81,1,2.57
399,Bayeux,BR,2020-10-31 15:46:05,-7.12,-34.93,86.0,70,40,12.75
400,Ibra,OM,2020-10-31 15:50:26,22.69,58.53,65.14,28,4,0.72
401,Rypefjord,NO,2020-10-31 15:50:26,70.63,23.67,37.4,74,100,14.99
402,Kozhva,RU,2020-10-31 15:50:26,65.11,57.05,33.13,94,100,9.1
403,Acarau,BR,2020-10-31 15:50:15,-2.89,-40.12,89.94,52,98,18.03
404,Rawson,AR,2020-10-31 15:50:26,-43.3,-65.1,75.63,20,0,6.35
405,Pangody,RU,2020-10-31 15:46:03,65.85,74.49,33.17,97,100,13.06
406,Olafsvik,IS,2020-10-31 15:50:26,64.89,-23.71,43.66,80,76,12.28
407,Springbok,ZA,2020-10-31 15:50:27,-29.66,17.89,81.34,15,0,15.64
408,Sambava,MG,2020-10-31 15:50:27,-14.27,50.17,73.13,73,78,16.73
409,Harnosand,SE,2020-10-31 15:50:27,62.63,17.94,42.8,93,96,2.24
410,Bonavista,CA,2020-10-31 15:50:27,48.65,-53.11,36.0,64,100,5.82
411,Samfya,ZM,2020-10-31 15:50:27,-11.36,29.56,83.48,28,74,7.23
412,Axim,GH,2020-10-31 15:50:27,4.87,-2.24,82.33,77,39,6.71
413,Matara,LK,2020-10-31 15:50:27,5.95,80.54,78.42,84,3,6.2
414,Beisfjord,NO,2020-10-31 15:50:27,68.38,17.6,41.0,75,80,11.41
415,Hofn,IS,2020-10-31 15:50:27,64.25,-15.21,43.72,75,100,10.11
416,Caranavi,BO,2020-10-31 15:50:27,-15.82,-67.55,69.24,60,99,1.05
417,Saint-Joseph,RE,2020-10-31 15:50:27,-21.37,55.62,69.8,60,75,4.7
418,Salalah,OM,2020-10-31 15:49:47,17.02,54.09,84.2,37,0,4.7
419,Ironton,US,2020-10-31 15:50:27,38.54,-82.68,52.0,75,1,3.36
420,Grand-Lahou,CI,2020-10-31 15:50:27,5.14,-5.02,82.22,75,47,6.04
421,Saint-Georges,GD,2020-10-31 15:50:28,12.06,-61.75,86.0,79,20,17.22
422,Baoro,CF,2020-10-31 15:50:28,5.67,15.97,76.46,80,27,4.92
423,Meghraj,IN,2020-10-31 15:50:28,23.5,73.5,75.52,20,0,6.44
424,Meulaboh,ID,2020-10-31 15:50:28,4.14,96.13,78.53,83,100,3.04
425,Oksfjord,NO,2020-10-31 15:50:28,70.24,22.35,37.4,80,100,13.87
426,Oum Hadjer,TD,2020-10-31 15:50:28,13.3,19.7,94.68,18,62,6.93
427,Pitimbu,BR,2020-10-31 15:50:28,-7.47,-34.81,86.0,70,40,12.75
428,Ler,SS,2020-10-31 15:50:28,8.3,30.14,81.25,64,45,2.62
429,Mamallapuram,IN,2020-10-31 15:50:28,12.63,80.17,82.4,78,20,2.24
430,Amapa,BR,2020-10-31 15:50:28,1.0,-52.0,98.82,27,0,7.36
431,Domoni,KM,2020-10-31 15:50:28,-12.26,44.53,76.98,76,97,3.38
432,Meridian,US,2020-10-31 15:50:28,43.61,-116.39,37.4,93,1,4.36
433,Ormara,PK,2020-10-31 15:46:08,25.21,64.64,78.46,49,0,9.42
434,Lamu,KE,2020-10-31 15:50:28,-2.27,40.9,80.6,78,20,11.41
435,Ribnitz-Damgarten,DE,2020-10-31 15:50:29,54.25,12.47,57.2,93,75,5.82
436,Korla,CN,2020-10-31 15:50:29,41.76,86.15,39.0,66,1,5.01
437,La Carolina,ES,2020-10-31 15:50:29,38.28,-3.62,77.0,29,0,4.25
438,Goderich,CA,2020-10-31 15:50:29,43.75,-81.72,39.2,55,36,11.41
439,Coquimbo,CL,2020-10-31 15:50:29,-29.95,-71.34,53.6,87,90,8.05
440,Jacareacanga,BR,2020-10-31 15:50:29,-6.22,-57.75,97.63,37,75,3.78
441,Turukhansk,RU,2020-10-31 15:50:29,65.82,87.98,15.12,96,100,19.04
442,Oktyabrskoye,RU,2020-10-31 15:50:29,43.06,44.74,59.0,67,57,4.47
443,Baikunthpur,IN,2020-10-31 15:50:29,23.25,82.55,68.13,56,6,6.4
444,Alta Floresta,BR,2020-10-31 15:50:29,-9.88,-56.09,87.55,57,100,2.66
445,Skole,UA,2020-10-31 15:50:30,49.04,23.51,45.0,84,89,5.12
446,Riviere-Au-Renard,CA,2020-10-31 15:50:30,49.0,-64.4,35.6,51,20,9.17
447,Surt,LY,2020-10-31 15:50:30,31.21,16.59,71.44,62,22,12.15
448,Corn Island,NI,2020-10-31 15:50:30,12.17,-83.04,83.23,76,92,18.72
449,Polis,CY,2020-10-31 15:50:30,35.04,32.43,71.6,64,20,11.41
450,Ardesen,TR,2020-10-31 15:50:30,41.19,40.99,68.0,88,75,3.36
451,Sterlibashevo,RU,2020-10-31 15:50:30,53.44,55.26,42.22,65,100,10.56
452,Vangazi,LV,2020-10-31 15:50:30,57.09,24.55,46.4,87,90,3.36
453,Grand Baie,MU,2020-10-31 15:50:30,-20.02,57.58,66.99,68,1,15.37
454,Quelimane,MZ,2020-10-31 15:50:30,-17.88,36.89,82.4,69,20,9.17
455,Villa Carlos Paz,AR,2020-10-31 15:50:30,-31.42,-64.5,75.0,34,0,1.99
456,Dhidhdhoo,MV,2020-10-31 15:50:30,6.88,73.1,83.79,68,99,6.93
457,Olinda,BR,2020-10-31 15:50:30,-8.01,-34.86,86.0,66,40,11.41
458,Lake Park,US,2020-10-31 15:50:30,26.8,-80.07,84.2,70,75,14.99
459,Puquio,PE,2020-10-31 15:50:30,-14.7,-74.13,60.85,45,91,9.17
460,Isoka,ZM,2020-10-31 15:50:30,-10.16,32.63,72.59,46,71,4.56
461,Castro,BR,2020-10-31 15:50:30,-24.79,-50.01,61.0,77,100,6.04
462,Keti Bandar,PK,2020-10-31 15:50:30,24.14,67.45,81.48,55,0,7.31
463,Seydi,TM,2020-10-31 15:50:30,39.48,62.91,53.2,36,0,7.07
464,Aswan,EG,2020-10-31 15:50:30,24.09,32.91,86.02,21,0,10.56
465,Greenwood,US,2020-10-31 15:50:31,34.17,-82.12,55.99,62,1,9.17
466,Surgut,RU,2020-10-31 15:50:31,61.25,73.42,32.0,94,0,8.95
467,Papineauville,CA,2020-10-31 15:50:31,45.62,-75.02,36.0,69,0,6.93
468,Nacala,MZ,2020-10-31 15:50:31,-14.54,40.67,78.91,66,100,6.51
469,Urengoy,RU,2020-10-31 15:50:31,65.97,78.37,33.89,95,100,16.17
470,Ikalamavony,MG,2020-10-31 15:50:31,-21.15,46.58,66.45,56,1,6.8
471,Fethiye,TR,2020-10-31 15:50:31,36.62,29.12,69.8,60,20,4.7
472,Ariquemes,BR,2020-10-31 15:50:31,-9.91,-63.04,78.44,70,97,6.17
473,Idenao,CM,2020-10-31 15:50:31,4.25,9.0,82.4,78,40,5.82
474,Doha,QA,2020-10-31 15:48:49,25.29,51.53,84.2,58,0,6.93
475,Kunzelsau,DE,2020-10-31 15:50:31,49.28,9.69,60.8,63,0,4.7
476,Marquette,US,2020-10-31 15:50:31,46.53,-87.63,39.99,62,64,1.99
477,Antipino,RU,2020-10-31 15:50:31,57.11,65.76,39.2,60,0,11.18
478,Kalemie,CD,2020-10-31 15:50:31,-5.95,29.19,75.38,60,27,1.34
479,Inhambane,MZ,2020-10-31 15:48:06,-23.86,35.38,78.8,65,20,12.75
480,Yining,CN,2020-10-31 15:50:32,29.04,114.56,60.22,89,100,1.5
481,Leo,BF,2020-10-31 15:50:32,11.1,-2.1,95.61,18,0,7.67
482,Marietta,US,2020-10-31 15:46:43,33.95,-84.55,57.99,54,20,10.29
483,Erin,US,2020-10-31 15:50:32,36.32,-87.69,55.0,62,1,5.46
484,Sawakin,SD,2020-10-31 15:50:32,19.11,37.33,86.5,65,0,5.66
485,Kartuzy,PL,2020-10-31 15:50:32,54.33,18.2,51.01,93,90,9.17
486,Barra Dos Coqueiros,BR,2020-10-31 15:50:32,-10.91,-37.04,84.2,70,75,16.11
487,Kolo,PL,2020-10-31 15:50:32,52.2,18.64,45.0,96,0,4.36
488,Ilinskiy,RU,2020-10-31 15:50:32,55.62,38.12,45.0,87,40,4.47
489,Upata,VE,2020-10-31 15:50:33,8.01,-62.4,87.35,59,9,7.76
490,Oussouye,SN,2020-10-31 15:50:33,12.48,-16.55,96.8,52,0,4.7
491,San-Pedro,CI,2020-10-31 15:50:33,4.75,-6.64,81.9,77,47,6.62
492,Malangali,TZ,2020-10-31 15:50:33,-8.57,34.85,69.17,54,44,13.15
493,Camargo,MX,2020-10-31 15:50:33,27.67,-105.17,67.62,28,96,7.36
494,Ippy,CF,2020-10-31 15:50:33,6.27,21.22,74.43,86,32,2.3
495,Lafiagi,NG,2020-10-31 15:50:33,8.87,5.42,94.59,35,63,2.91
496,Guadalupe,MX,2020-10-31 15:49:07,25.68,-100.25,62.01,55,5,2.8
497,Dmitriyevka,RU,2020-10-31 15:50:33,54.75,55.33,42.01,65,90,2.24
498,Maridi,SS,2020-10-31 15:50:33,4.92,29.47,73.54,85,27,1.52
499,Staroye Drozhzhanoye,RU,2020-10-31 15:50:33,54.73,47.57,39.85,86,94,1.59
500,Tete,MZ,2020-10-31 15:50:33,-16.16,33.59,95.0,26,40,10.29
501,Talcahuano,CL,2020-10-31 15:50:33,-36.72,-73.12,55.4,87,90,8.05
502,Zvishavane,ZW,2020-10-31 15:50:33,-20.33,30.07,79.39,28,0,10.49
503,Maragogi,BR,2020-10-31 15:48:31,-9.01,-35.22,83.14,69,94,11.27
504,Thinadhoo,MV,2020-10-31 15:50:34,0.53,72.93,83.37,74,63,9.37
505,Itaituba,BR,2020-10-31 15:50:34,-4.28,-55.98,100.2,30,21,4.59
506,Ewo,CG,2020-10-31 15:50:34,-0.87,14.82,81.5,72,96,1.52
507,Damghan,IR,2020-10-31 15:50:34,36.17,54.35,61.2,31,0,1.79
508,Havelock,US,2020-10-31 15:50:34,34.88,-76.9,63.0,59,1,12.75
509,Bolshoye Selo,RU,2020-10-31 15:50:34,57.72,38.93,42.94,89,97,5.73
510,Dzhubga,RU,2020-10-31 15:50:34,44.32,38.7,62.67,76,98,18.57
511,Keffi,NG,2020-10-31 15:50:34,8.85,7.87,88.25,42,29,5.68
512,Mizdah,LY,2020-10-31 15:50:34,31.45,12.98,64.42,61,45,10.65
513,Aksu,CN,2020-10-31 15:50:34,41.12,80.26,45.88,52,0,4.34
514,Cortland,US,2020-10-31 15:50:34,42.6,-76.08,37.99,64,75,2.84
515,Moose Factory,CA,2020-10-31 15:50:34,51.26,-80.61,26.6,73,75,9.17
516,Namwala,ZM,2020-10-31 15:50:34,-15.75,26.44,89.64,17,0,7.92
517,Jurm,AF,2020-10-31 15:50:34,36.86,70.83,42.15,42,0,1.48
518,Marsh Harbour,BS,2020-10-31 15:50:34,26.54,-77.06,79.86,83,16,19.01
519,Abha,SA,2020-10-31 15:50:34,18.22,42.51,68.0,60,40,4.7
520,Izacic,BA,2020-10-31 15:50:34,44.88,15.78,54.0,87,0,1.48
521,San Andres,CO,2020-10-31 15:50:34,12.58,-81.7,80.6,88,75,9.17
522,Bonthe,SL,2020-10-31 15:50:35,7.53,-12.51,84.22,69,34,6.15
523,Zinder,NE,2020-10-31 15:50:35,13.81,8.99,95.0,11,0,9.17
524,Rudnya,RU,2020-10-31 15:50:35,54.95,31.09,48.2,87,75,8.95
525,Paamiut,GL,2020-10-31 15:50:35,61.99,-49.67,27.9,88,81,17.85
526,Qaqortoq,GL,2020-10-31 15:50:35,60.72,-46.03,28.4,68,40,4.18
527,Manga,BF,2020-10-31 15:50:35,11.66,-1.07,97.61,15,0,9.19
528,Athens,GR,2020-10-31 15:47:19,37.98,23.72,69.01,40,0,3.36
529,Emba,KZ,2020-10-31 15:50:35,48.83,58.14,48.29,45,97,11.25
530,Bom Sucesso,BR,2020-10-31 15:50:35,-21.03,-44.76,63.55,82,100,11.14
531,Ginda,IN,2020-10-31 15:50:35,30.69,78.49,64.4,88,20,3.36
532,Krasnotorka,UA,2020-10-31 15:50:35,48.68,37.53,54.79,93,98,8.16
533,Chapais,CA,2020-10-31 15:47:40,49.78,-74.85,23.0,73,1,8.05
534,Grand Gaube,MU,2020-10-31 15:50:35,-20.01,57.66,66.99,68,0,17.43
535,Sardarshahr,IN,2020-10-31 15:50:35,28.43,74.48,72.91,19,0,6.13
536,Barmer,IN,2020-10-31 15:50:35,25.75,71.38,78.94,17,0,3.69
537,Dudinka,RU,2020-10-31 15:50:35,69.41,86.18,17.6,92,75,40.26
538,Uribia,CO,2020-10-31 15:50:35,11.71,-72.27,88.0,60,83,5.99
539,Synya,RU,2020-10-31 15:50:35,65.37,58.04,32.36,97,100,9.13
540,Jumla,NP,2020-10-31 15:50:35,29.27,82.18,48.25,53,50,6.04
541,Bombay,IN,2020-10-31 15:48:30,19.01,72.85,84.2,58,0,6.93
542,Bernay,FR,2020-10-31 15:50:36,49.17,0.67,59.0,90,100,8.99
543,Camana,PE,2020-10-31 15:50:36,-16.62,-72.71,68.58,67,96,8.59
544,Hulyaypole,UA,2020-10-31 15:50:36,47.67,36.26,50.72,92,100,14.88
545,Opuwo,NA,2020-10-31 15:50:36,-18.06,13.84,85.08,34,98,10.69
546,Grand-Santi,GF,2020-10-31 15:50:36,4.25,-54.38,98.38,32,15,5.55
547,Lagunas,PE,2020-10-31 15:50:36,-5.23,-75.68,86.68,59,81,7.45
548,Vertientes,CU,2020-10-31 15:50:36,21.26,-78.15,84.2,74,40,17.22
549,Gobabis,NA,2020-10-31 15:50:37,-22.45,18.97,90.95,19,79,7.47
550,Iquique,CL,2020-10-31 15:50:37,-20.22,-70.14,66.2,63,0,17.22
551,Umm Kaddadah,SD,2020-10-31 15:50:37,13.6,26.69,91.4,16,0,8.23
552,Hattiesburg,US,2020-10-31 15:49:42,31.33,-89.29,60.01,76,1,3.36
553,Nova Zagora,BG,2020-10-31 15:50:37,42.48,26.02,55.4,93,90,4.7
554,Adrasmon,TJ,2020-10-31 15:50:37,40.65,69.99,44.6,48,0,4.47
555,Bignona,SN,2020-10-31 15:50:37,12.81,-16.23,96.8,47,0,4.7
556,Kremenchuk,UA,2020-10-31 15:50:37,49.1,33.42,47.62,90,100,10.04
557,At-Bashi,KG,2020-10-31 15:46:32,41.17,75.81,30.88,60,0,3.91
558,Naron,ES,2020-10-31 15:50:38,43.52,-8.15,69.01,74,100,1.99
559,Mantua,IT,2020-10-31 15:50:38,45.17,10.78,59.0,82,91,3.36
560,Qeshm,IR,2020-10-31 15:50:38,26.96,56.27,77.0,73,0,4.7
561,Morondava,MG,2020-10-31 15:48:26,-20.28,44.28,80.56,70,22,13.18
562,Mitsamiouli,KM,2020-10-31 15:50:38,-11.38,43.28,78.22,79,100,8.61
563,Westport,US,2020-10-31 15:47:06,41.14,-73.36,44.01,56,1,9.17
564,Segezha,RU,2020-10-31 15:50:38,63.74,34.32,31.62,95,2,5.28
565,Mora,CM,2020-10-31 15:47:25,11.05,14.14,95.0,32,0,12.75
566,Bjornevatn,NO,2020-10-31 15:50:38,69.67,29.98,30.2,74,90,24.16
567,Oskemen,KZ,2020-10-31 15:50:38,49.96,82.61,33.8,86,40,2.24
568,Vyazma,RU,2020-10-31 15:50:38,55.21,34.3,44.6,84,88,9.51
569,Beloha,MG,2020-10-31 15:50:38,-25.17,45.05,71.56,64,0,12.3
570,Urumqi,CN,2020-10-31 15:46:11,43.8,87.6,42.8,45,0,1.57
571,The Valley,AI,2020-10-31 15:50:39,18.22,-63.06,87.8,66,20,18.34
572,Uvira,CD,2020-10-31 15:50:39,-3.41,29.15,75.6,65,59,3.2
573,Lauingen,DE,2020-10-31 15:50:39,48.57,10.43,55.99,77,98,3.65
574,Kumluca,TR,2020-10-31 15:50:39,36.37,30.29,68.54,68,5,3.2
575,Neuquen,AR,2020-10-31 15:50:39,-38.95,-68.06,78.8,22,0,13.87
576,Guiratinga,BR,2020-10-31 15:50:39,-16.35,-53.76,84.6,68,100,1.28
577,Odesskoye,RU,2020-10-31 15:50:39,54.21,72.97,36.25,79,53,8.88
578,Henties Bay,NA,2020-10-31 15:50:39,-22.12,14.28,60.01,80,10,5.99
579,Nuremberg,DE,2020-10-31 15:50:39,49.45,11.07,57.2,71,0,8.05
580,Adrar,MR,2020-10-31 15:50:40,20.5,-10.07,93.33,11,97,10.94
581,Puerto Leguizamo,CO,2020-10-31 15:50:40,-0.19,-74.78,88.03,59,100,4.12
582,Bergerac,FR,2020-10-31 15:50:40,44.83,0.5,66.99,68,0,3.36
583,Avezzano,IT,2020-10-31 15:45:47,42.04,13.44,60.01,56,0,2.48
584,Somerset East,ZA,2020-10-31 15:50:40,-32.72,25.59,60.08,73,59,15.1
585,Lagoa Do Itaenga,BR,2020-10-31 15:50:40,-7.94,-35.29,86.0,66,40,11.41
586,Iglesias,IT,2020-10-31 15:50:40,39.31,8.54,71.6,68,0,4.7
587,Belyy Yar,RU,2020-10-31 15:50:40,53.6,91.39,35.6,69,75,2.24
588,Lisieux,FR,2020-10-31 15:50:40,49.17,0.17,59.0,100,100,14.99
589,Hasanabad,IR,2020-10-31 15:50:40,36.55,61.05,64.4,15,0,2.24
590,Kedrovyy,RU,2020-10-31 15:50:40,56.17,91.82,24.8,92,75,4.47
591,Illapel,CL,2020-10-31 15:50:40,-31.63,-71.17,80.62,25,0,8.79
592,San Luis,AR,2020-10-31 15:50:41,-33.3,-66.34,77.81,18,0,9.26
593,Porto Nacional,BR,2020-10-31 15:50:41,-10.71,-48.42,82.4,74,75,8.05
